ticker,model_variant,feature,dag_prefix,gain,gain_share,rank_within_ticker,model_path
TLT,CAUSAL_CONSTRAINED,VOL__EEM__ewma_vol__span21,VOL,0.0006581209017895162,0.0007742211410515393,73,/content/riskml-capstone/reports/models/notebook04_xgb_causal_TLT.json
TLT,CAUSAL_CONSTRAINED,VOL__IWM__rvol__10d,VOL,0.0004347609938122332,0.0005114579278651479,74,/content/riskml-capstone/reports/models/notebook04_xgb_causal_TLT.json
GLD,CAUSAL_CONSTRAINED,VOL__GLD__ewma_vol__span63,VOL,0.06923359632492065,0.09299538473291492,1,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,REGIME__vix_high,REGIME,0.062093041837215424,0.0834041075634597,2,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__DBC__rvol__63d,VOL,0.03233049437403679,0.0434267021000709,3,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLK__ewma_vol__span21,VOL,0.029122307896614075,0.03911742811172154,4,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__LQD__rvol__63d,VOL,0.02746800146996975,0.03689534417013454,5,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLV__ewma_vol__span63,VOL,0.023755250498652458,0.031908333191031674,6,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__SPY__rvol__63d,VOL,0.02336430549621582,0.031383211243872056,7,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EEM__rvol__21d,VOL,0.02324371412396431,0.031221231487607932,8,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__LQD__rvol__21d,VOL,0.02291172742843628,0.030775303035011782,9,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EEM__rvol__63d,VOL,0.020625248551368713,0.0277040775874895,10,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLK__rvol__21d,VOL,0.01958821713924408,0.026311124739885724,11,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__TLT__rvol__63d,VOL,0.017232289537787437,0.023146614945072537,12,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__GLD__rvol__63d,VOL,0.016495322808623314,0.022156712525554477,13,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__GLD__rvol__10d,VOL,0.015060807578265667,0.020229854716142706,14,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__LQD__ewma_vol__span63,VOL,0.014640874229371548,0.01966579527945946,15,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__TLT__ewma_vol__span63,VOL,0.014475631527602673,0.019443839329732614,16,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__SPY__ewma_vol__span21,VOL,0.013883805833756924,0.018648892064019085,17,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLV__rvol__21d,VOL,0.013374079950153828,0.01796422223361577,18,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,MACRO__vixcls,MACRO,0.013129349797964096,0.017635497801162206,19,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__SPY__rvol__21d,VOL,0.012047565542161465,0.01618243240507553,20,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__DBC__ewma_vol__span63,VOL,0.010773847810924053,0.014471559696662974,21,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLE__rvol__21d,VOL,0.010489101521670818,0.014089085116025843,22,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EEM__ewma_vol__span63,VOL,0.009968125261366367,0.013389303646688989,23,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLK__ewma_vol__span63,VOL,0.00964013859629631,0.012948748082273266,24,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,MACRO__t10y2y,MACRO,0.009176383726298809,0.012325827060594995,25,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EFA__rvol__63d,VOL,0.008922318927943707,0.011984564221102448,26,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLE__rvol__63d,VOL,0.00846158992499113,0.011365707579796285,27,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__HYG__rvol__21d,VOL,0.008274161256849766,0.011113951177861259,28,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,MACRO__dtb3,MACRO,0.008020641282200813,0.01077342015200912,29,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__SPY__ewma_vol__span63,VOL,0.007960811257362366,0.010693055755620995,30,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__IWM__rvol__21d,VOL,0.007688167970627546,0.010326838070990555,31,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__QQQ__rvol__63d,VOL,0.007549159694463015,0.010140120511753685,32,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__GLD__ewma_vol__span21,VOL,0.007035727612674236,0.009450472472150369,33,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLK__rvol__63d,VOL,0.006995493080466986,0.009396428973028899,34,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__HYG__rvol__63d,VOL,0.00663224421441555,0.008908508803553475,35,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__SPY__rvol__10d,VOL,0.0065519120544195175,0.008800605696943251,36,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__TLT__rvol__21d,VOL,0.006516081281006336,0.008752477378674201,37,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__HYG__ewma_vol__span63,VOL,0.006500014569610357,0.00873089638206311,38,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__LQD__ewma_vol__span21,VOL,0.006490628235042095,0.008718288546550552,39,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__DBC__rvol__21d,VOL,0.006322166882455349,0.008492009267009607,40,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EFA__ewma_vol__span21,VOL,0.006229393649846315,0.008367395164646593,41,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLV__rvol__10d,VOL,0.006075520999729633,0.008160711602661479,42,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLE__ewma_vol__span63,VOL,0.005767214577645063,0.0077465907731898076,43,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLV__rvol__63d,VOL,0.005531834904104471,0.007430426014154515,44,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__QQQ__rvol__21d,VOL,0.005260085221379995,0.007065408628990692,45,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLF__rvol__21d,VOL,0.0052575706504285336,0.007062031027573427,46,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLF__rvol__63d,VOL,0.005117469932883978,0.006873846088165278,47,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLE__ewma_vol__span21,VOL,0.004852999933063984,0.0065186068591044375,48,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__GLD__rvol__21d,VOL,0.004156108014285564,0.005582533398469678,49,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EEM__ewma_vol__span21,VOL,0.0037951304111629725,0.005097664016200313,50,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EFA__rvol__21d,VOL,0.0036244543734937906,0.004868409945485198,51,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__IWM__rvol__63d,VOL,0.0035956203937530518,0.004829679803159688,52,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLF__ewma_vol__span63,VOL,0.003469831543043256,0.0046607187324106,53,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__IWM__ewma_vol__span63,VOL,0.0030953185632824898,0.00415766847229019,54,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLF__ewma_vol__span21,VOL,0.0030304209794849157,0.004070497270823661,55,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLE__rvol__10d,VOL,0.002964490093290806,0.0039819381253673345,56,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__QQQ__ewma_vol__span21,VOL,0.002766981953755021,0.0037166428583438995,57,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EFA__rvol__10d,VOL,0.0022326274774968624,0.002998891611244579,58,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__HYG__ewma_vol__span21,VOL,0.0021079720463603735,0.0028314529630602365,59,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__QQQ__ewma_vol__span63,VOL,0.0021033736411482096,0.002825276330838849,60,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EEM__rvol__10d,VOL,0.0020094329956918955,0.0026990941457437825,61,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__DBC__rvol__10d,VOL,0.0019426316721364856,0.0026093658185375995,62,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLV__ewma_vol__span21,VOL,0.0017638418357819319,0.002369213197545674,63,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__TLT__ewma_vol__span21,VOL,0.0016163937980309129,0.0021711592508112366,64,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__IWM__ewma_vol__span21,VOL,0.0015262877568602562,0.002050127751507063,65,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__HYG__rvol__10d,VOL,0.0013857337180525064,0.0018613339056211908,66,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__TLT__rvol__10d,VOL,0.0013846653746441007,0.0018598988941301612,67,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__QQQ__rvol__10d,VOL,0.0012876613764092326,0.0017296019773825983,68,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLK__rvol__10d,VOL,0.0012579732574522495,0.0016897245451682702,69,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__LQD__rvol__10d,VOL,0.0012149069225415587,0.0016318773351914765,70,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__DBC__ewma_vol__span21,VOL,0.0011579168494790792,0.001555327595589194,71,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__EFA__ewma_vol__span63,VOL,0.001148120267316699,0.0015421687106602275,72,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__IWM__rvol__10d,VOL,0.0009702400420792401,0.001303237890069867,73,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
GLD,CAUSAL_CONSTRAINED,VOL__XLF__rvol__10d,VOL,0.0007396461442112923,0.0009935014414726784,74,/content/riskml-capstone/reports/models/notebook04_xgb_causal_GLD.json
